Image,Label
data/train/image\1\56435.jpg,data/train/label/1.jpg
data/train/image\1\5644.jpg,data/train/label/1.jpg
data/train/image\1\56456.jpg,data/train/label/1.jpg
data/train/image\1\56470.jpg,data/train/label/1.jpg
data/train/image\1\56471.jpg,data/train/label/1.jpg
data/train/image\1\5648.jpg,data/train/label/1.jpg
data/train/image\1\56490.jpg,data/train/label/1.jpg
data/train/image\1\56491.jpg,data/train/label/1.jpg
data/train/image\1\56506.jpg,data/train/label/1.jpg
data/train/image\1\56511.jpg,data/train/label/1.jpg
data/train/image\1\56537.jpg,data/train/label/1.jpg
data/train/image\1\56538.jpg,data/train/label/1.jpg
data/train/image\1\56541.jpg,data/train/label/1.jpg
data/train/image\1\5655.jpg,data/train/label/1.jpg
data/train/image\1\56559.jpg,data/train/label/1.jpg
data/train/image\1\56572.jpg,data/train/label/1.jpg
data/train/image\1\56575.jpg,data/train/label/1.jpg
data/train/image\1\56576.jpg,data/train/label/1.jpg
data/train/image\1\56584.jpg,data/train/label/1.jpg
data/train/image\1\56602.jpg,data/train/label/1.jpg
data/train/image\1\56603.jpg,data/train/label/1.jpg
data/train/image\1\56605.jpg,data/train/label/1.jpg
data/train/image\1\56610.jpg,data/train/label/1.jpg
data/train/image\1\56633.jpg,data/train/label/1.jpg
data/train/image\1\56637.jpg,data/train/label/1.jpg
data/train/image\1\56644.jpg,data/train/label/1.jpg
data/train/image\1\56656.jpg,data/train/label/1.jpg
data/train/image\1\56660.jpg,data/train/label/1.jpg
data/train/image\1\56668.jpg,data/train/label/1.jpg
data/train/image\1\5667.jpg,data/train/label/1.jpg
data/train/image\1\56683.jpg,data/train/label/1.jpg
data/train/image\1\56688.jpg,data/train/label/1.jpg
data/train/image\1\56689.jpg,data/train/label/1.jpg
data/train/image\1\56696.jpg,data/train/label/1.jpg
data/train/image\1\56714.jpg,data/train/label/1.jpg
data/train/image\1\56717.jpg,data/train/label/1.jpg
data/train/image\1\56728.jpg,data/train/label/1.jpg
data/train/image\1\56734.jpg,data/train/label/1.jpg
data/train/image\1\56737.jpg,data/train/label/1.jpg
data/train/image\1\56744.jpg,data/train/label/1.jpg
data/train/image\1\5675.jpg,data/train/label/1.jpg
data/train/image\1\56750.jpg,data/train/label/1.jpg
data/train/image\1\56757.jpg,data/train/label/1.jpg
data/train/image\1\56764.jpg,data/train/label/1.jpg
data/train/image\1\56768.jpg,data/train/label/1.jpg
data/train/image\1\56772.jpg,data/train/label/1.jpg
data/train/image\1\56779.jpg,data/train/label/1.jpg
data/train/image\1\56783.jpg,data/train/label/1.jpg
data/train/image\1\5681.jpg,data/train/label/1.jpg
data/train/image\1\56810.jpg,data/train/label/1.jpg
data/train/image\1\56831.jpg,data/train/label/1.jpg
data/train/image\1\56834.jpg,data/train/label/1.jpg
data/train/image\1\56836.jpg,data/train/label/1.jpg
data/train/image\1\56851.jpg,data/train/label/1.jpg
data/train/image\1\56865.jpg,data/train/label/1.jpg
data/train/image\1\56870.jpg,data/train/label/1.jpg
data/train/image\1\56882.jpg,data/train/label/1.jpg
data/train/image\1\56902.jpg,data/train/label/1.jpg
data/train/image\1\56903.jpg,data/train/label/1.jpg
data/train/image\1\5691.jpg,data/train/label/1.jpg
data/train/image\1\56910.jpg,data/train/label/1.jpg
data/train/image\1\56912.jpg,data/train/label/1.jpg
data/train/image\1\56945.jpg,data/train/label/1.jpg
data/train/image\1\56953.jpg,data/train/label/1.jpg
data/train/image\1\56955.jpg,data/train/label/1.jpg
data/train/image\1\56960.jpg,data/train/label/1.jpg
data/train/image\1\56965.jpg,data/train/label/1.jpg
data/train/image\1\56971.jpg,data/train/label/1.jpg
data/train/image\1\56980.jpg,data/train/label/1.jpg
data/train/image\1\56986.jpg,data/train/label/1.jpg
data/train/image\1\56991.jpg,data/train/label/1.jpg
data/train/image\1\57005.jpg,data/train/label/1.jpg
data/train/image\1\57014.jpg,data/train/label/1.jpg
data/train/image\1\57022.jpg,data/train/label/1.jpg
data/train/image\1\57037.jpg,data/train/label/1.jpg
data/train/image\1\57046.jpg,data/train/label/1.jpg
data/train/image\1\57049.jpg,data/train/label/1.jpg
data/train/image\1\57057.jpg,data/train/label/1.jpg
data/train/image\1\57058.jpg,data/train/label/1.jpg
data/train/image\1\57069.jpg,data/train/label/1.jpg
data/train/image\1\5708.jpg,data/train/label/1.jpg
data/train/image\1\57094.jpg,data/train/label/1.jpg
data/train/image\1\57095.jpg,data/train/label/1.jpg
data/train/image\1\57101.jpg,data/train/label/1.jpg
data/train/image\1\57109.jpg,data/train/label/1.jpg
data/train/image\1\5713.jpg,data/train/label/1.jpg
data/train/image\1\5714.jpg,data/train/label/1.jpg
data/train/image\1\57160.jpg,data/train/label/1.jpg
data/train/image\1\57169.jpg,data/train/label/1.jpg
data/train/image\1\57170.jpg,data/train/label/1.jpg
data/train/image\1\57190.jpg,data/train/label/1.jpg
data/train/image\1\57192.jpg,data/train/label/1.jpg
data/train/image\1\57193.jpg,data/train/label/1.jpg
data/train/image\1\57197.jpg,data/train/label/1.jpg
data/train/image\1\572.jpg,data/train/label/1.jpg
data/train/image\1\57203.jpg,data/train/label/1.jpg
data/train/image\1\57220.jpg,data/train/label/1.jpg
data/train/image\1\57222.jpg,data/train/label/1.jpg
data/train/image\1\57223.jpg,data/train/label/1.jpg
data/train/image\1\57243.jpg,data/train/label/1.jpg
data/train/image\1\57250.jpg,data/train/label/1.jpg
data/train/image\1\57266.jpg,data/train/label/1.jpg
data/train/image\1\57268.jpg,data/train/label/1.jpg
data/train/image\1\57272.jpg,data/train/label/1.jpg
data/train/image\1\57283.jpg,data/train/label/1.jpg
data/train/image\1\57287.jpg,data/train/label/1.jpg
data/train/image\1\573.jpg,data/train/label/1.jpg
data/train/image\1\57301.jpg,data/train/label/1.jpg
data/train/image\1\57303.jpg,data/train/label/1.jpg
data/train/image\1\57305.jpg,data/train/label/1.jpg
data/train/image\1\5731.jpg,data/train/label/1.jpg
data/train/image\1\57310.jpg,data/train/label/1.jpg
data/train/image\1\57317.jpg,data/train/label/1.jpg
data/train/image\1\5732.jpg,data/train/label/1.jpg
data/train/image\1\57322.jpg,data/train/label/1.jpg
data/train/image\1\57339.jpg,data/train/label/1.jpg
data/train/image\1\57340.jpg,data/train/label/1.jpg
data/train/image\1\57362.jpg,data/train/label/1.jpg
data/train/image\1\57378.jpg,data/train/label/1.jpg
data/train/image\1\57381.jpg,data/train/label/1.jpg
data/train/image\1\57385.jpg,data/train/label/1.jpg
data/train/image\1\57400.jpg,data/train/label/1.jpg
data/train/image\1\57410.jpg,data/train/label/1.jpg
data/train/image\1\57412.jpg,data/train/label/1.jpg
data/train/image\1\57418.jpg,data/train/label/1.jpg
data/train/image\1\57430.jpg,data/train/label/1.jpg
data/train/image\1\57433.jpg,data/train/label/1.jpg
data/train/image\1\57436.jpg,data/train/label/1.jpg
data/train/image\1\57437.jpg,data/train/label/1.jpg
data/train/image\1\57440.jpg,data/train/label/1.jpg
data/train/image\1\57453.jpg,data/train/label/1.jpg
data/train/image\1\57454.jpg,data/train/label/1.jpg
data/train/image\1\57460.jpg,data/train/label/1.jpg
data/train/image\1\57464.jpg,data/train/label/1.jpg
data/train/image\1\57473.jpg,data/train/label/1.jpg
data/train/image\1\5749.jpg,data/train/label/1.jpg
data/train/image\1\57505.jpg,data/train/label/1.jpg
data/train/image\1\57516.jpg,data/train/label/1.jpg
data/train/image\1\57517.jpg,data/train/label/1.jpg
data/train/image\1\57521.jpg,data/train/label/1.jpg
data/train/image\1\57552.jpg,data/train/label/1.jpg
data/train/image\1\5756.jpg,data/train/label/1.jpg
data/train/image\1\57571.jpg,data/train/label/1.jpg
data/train/image\1\57579.jpg,data/train/label/1.jpg
data/train/image\1\57599.jpg,data/train/label/1.jpg
data/train/image\1\5760.jpg,data/train/label/1.jpg
data/train/image\1\57603.jpg,data/train/label/1.jpg
data/train/image\1\57607.jpg,data/train/label/1.jpg
data/train/image\1\57613.jpg,data/train/label/1.jpg
data/train/image\1\57614.jpg,data/train/label/1.jpg
data/train/image\1\57631.jpg,data/train/label/1.jpg
data/train/image\1\57644.jpg,data/train/label/1.jpg
data/train/image\1\57647.jpg,data/train/label/1.jpg
data/train/image\1\57661.jpg,data/train/label/1.jpg
data/train/image\1\57673.jpg,data/train/label/1.jpg
data/train/image\1\57684.jpg,data/train/label/1.jpg
data/train/image\1\57711.jpg,data/train/label/1.jpg
data/train/image\1\57714.jpg,data/train/label/1.jpg
data/train/image\1\57715.jpg,data/train/label/1.jpg
data/train/image\1\57722.jpg,data/train/label/1.jpg
data/train/image\1\57738.jpg,data/train/label/1.jpg
data/train/image\1\57740.jpg,data/train/label/1.jpg
data/train/image\1\57749.jpg,data/train/label/1.jpg
data/train/image\1\57761.jpg,data/train/label/1.jpg
data/train/image\1\57775.jpg,data/train/label/1.jpg
data/train/image\1\57778.jpg,data/train/label/1.jpg
data/train/image\1\57780.jpg,data/train/label/1.jpg
data/train/image\1\57785.jpg,data/train/label/1.jpg
data/train/image\1\5779.jpg,data/train/label/1.jpg
data/train/image\1\57797.jpg,data/train/label/1.jpg
data/train/image\1\57813.jpg,data/train/label/1.jpg
data/train/image\1\57816.jpg,data/train/label/1.jpg
data/train/image\1\57829.jpg,data/train/label/1.jpg
data/train/image\1\57830.jpg,data/train/label/1.jpg
data/train/image\1\57834.jpg,data/train/label/1.jpg
data/train/image\1\57849.jpg,data/train/label/1.jpg
data/train/image\1\5785.jpg,data/train/label/1.jpg
data/train/image\1\57855.jpg,data/train/label/1.jpg
data/train/image\1\57865.jpg,data/train/label/1.jpg
data/train/image\1\57888.jpg,data/train/label/1.jpg
data/train/image\1\5789.jpg,data/train/label/1.jpg
data/train/image\1\57903.jpg,data/train/label/1.jpg
data/train/image\1\57906.jpg,data/train/label/1.jpg
data/train/image\1\57929.jpg,data/train/label/1.jpg
data/train/image\1\57931.jpg,data/train/label/1.jpg
data/train/image\1\57948.jpg,data/train/label/1.jpg
data/train/image\1\57957.jpg,data/train/label/1.jpg
data/train/image\1\57960.jpg,data/train/label/1.jpg
data/train/image\1\57961.jpg,data/train/label/1.jpg
data/train/image\1\57968.jpg,data/train/label/1.jpg
data/train/image\1\57969.jpg,data/train/label/1.jpg
data/train/image\1\57973.jpg,data/train/label/1.jpg
data/train/image\1\57979.jpg,data/train/label/1.jpg
data/train/image\1\57997.jpg,data/train/label/1.jpg
data/train/image\1\57998.jpg,data/train/label/1.jpg
data/train/image\1\58008.jpg,data/train/label/1.jpg
data/train/image\1\58017.jpg,data/train/label/1.jpg
data/train/image\1\58022.jpg,data/train/label/1.jpg
data/train/image\1\58033.jpg,data/train/label/1.jpg
data/train/image\1\58051.jpg,data/train/label/1.jpg
data/train/image\1\58052.jpg,data/train/label/1.jpg
data/train/image\1\58056.jpg,data/train/label/1.jpg
data/train/image\1\58072.jpg,data/train/label/1.jpg
data/train/image\1\58082.jpg,data/train/label/1.jpg
data/train/image\1\58083.jpg,data/train/label/1.jpg
data/train/image\1\58091.jpg,data/train/label/1.jpg
data/train/image\1\58120.jpg,data/train/label/1.jpg
data/train/image\1\58123.jpg,data/train/label/1.jpg
data/train/image\1\58139.jpg,data/train/label/1.jpg
data/train/image\1\5814.jpg,data/train/label/1.jpg
data/train/image\1\58147.jpg,data/train/label/1.jpg
data/train/image\1\58148.jpg,data/train/label/1.jpg
data/train/image\1\58155.jpg,data/train/label/1.jpg
data/train/image\1\58161.jpg,data/train/label/1.jpg
data/train/image\1\58171.jpg,data/train/label/1.jpg
data/train/image\1\58181.jpg,data/train/label/1.jpg
data/train/image\1\58189.jpg,data/train/label/1.jpg
data/train/image\1\58196.jpg,data/train/label/1.jpg
data/train/image\1\58198.jpg,data/train/label/1.jpg
data/train/image\1\58203.jpg,data/train/label/1.jpg
data/train/image\1\58207.jpg,data/train/label/1.jpg
data/train/image\1\58230.jpg,data/train/label/1.jpg
data/train/image\1\58234.jpg,data/train/label/1.jpg
data/train/image\1\58238.jpg,data/train/label/1.jpg
data/train/image\1\5824.jpg,data/train/label/1.jpg
data/train/image\1\58253.jpg,data/train/label/1.jpg
data/train/image\1\58260.jpg,data/train/label/1.jpg
data/train/image\1\58266.jpg,data/train/label/1.jpg
data/train/image\1\58276.jpg,data/train/label/1.jpg
data/train/image\1\58286.jpg,data/train/label/1.jpg
data/train/image\1\58307.jpg,data/train/label/1.jpg
data/train/image\1\58309.jpg,data/train/label/1.jpg
data/train/image\1\58320.jpg,data/train/label/1.jpg
data/train/image\1\58322.jpg,data/train/label/1.jpg
data/train/image\1\5833.jpg,data/train/label/1.jpg
data/train/image\1\58335.jpg,data/train/label/1.jpg
data/train/image\1\5834.jpg,data/train/label/1.jpg
data/train/image\1\58341.jpg,data/train/label/1.jpg
data/train/image\1\58355.jpg,data/train/label/1.jpg
data/train/image\1\58361.jpg,data/train/label/1.jpg
data/train/image\1\58368.jpg,data/train/label/1.jpg
data/train/image\1\58377.jpg,data/train/label/1.jpg
data/train/image\1\58387.jpg,data/train/label/1.jpg
data/train/image\1\58397.jpg,data/train/label/1.jpg
data/train/image\1\5840.jpg,data/train/label/1.jpg
data/train/image\1\5842.jpg,data/train/label/1.jpg
data/train/image\1\58427.jpg,data/train/label/1.jpg
data/train/image\1\58434.jpg,data/train/label/1.jpg
data/train/image\1\58440.jpg,data/train/label/1.jpg
data/train/image\1\58447.jpg,data/train/label/1.jpg
data/train/image\1\58451.jpg,data/train/label/1.jpg
data/train/image\1\58459.jpg,data/train/label/1.jpg
data/train/image\1\58466.jpg,data/train/label/1.jpg
data/train/image\1\58479.jpg,data/train/label/1.jpg
data/train/image\1\58481.jpg,data/train/label/1.jpg
data/train/image\1\58486.jpg,data/train/label/1.jpg
data/train/image\1\58493.jpg,data/train/label/1.jpg
data/train/image\1\5850.jpg,data/train/label/1.jpg
data/train/image\1\58501.jpg,data/train/label/1.jpg
data/train/image\1\58511.jpg,data/train/label/1.jpg
data/train/image\1\58557.jpg,data/train/label/1.jpg
data/train/image\1\58561.jpg,data/train/label/1.jpg
data/train/image\1\58567.jpg,data/train/label/1.jpg
data/train/image\1\58570.jpg,data/train/label/1.jpg
data/train/image\1\58576.jpg,data/train/label/1.jpg
data/train/image\1\58580.jpg,data/train/label/1.jpg
data/train/image\1\58586.jpg,data/train/label/1.jpg
data/train/image\1\58588.jpg,data/train/label/1.jpg
data/train/image\1\5859.jpg,data/train/label/1.jpg
data/train/image\1\58591.jpg,data/train/label/1.jpg
data/train/image\1\58597.jpg,data/train/label/1.jpg
data/train/image\1\58600.jpg,data/train/label/1.jpg
data/train/image\1\58610.jpg,data/train/label/1.jpg
data/train/image\1\58618.jpg,data/train/label/1.jpg
data/train/image\1\5862.jpg,data/train/label/1.jpg
data/train/image\1\5864.jpg,data/train/label/1.jpg
data/train/image\1\58662.jpg,data/train/label/1.jpg
data/train/image\1\58672.jpg,data/train/label/1.jpg
data/train/image\1\58673.jpg,data/train/label/1.jpg
data/train/image\1\58675.jpg,data/train/label/1.jpg
data/train/image\1\58677.jpg,data/train/label/1.jpg
data/train/image\1\58685.jpg,data/train/label/1.jpg
data/train/image\1\58689.jpg,data/train/label/1.jpg
data/train/image\1\58691.jpg,data/train/label/1.jpg
data/train/image\1\587.jpg,data/train/label/1.jpg
data/train/image\1\58702.jpg,data/train/label/1.jpg
data/train/image\1\58719.jpg,data/train/label/1.jpg
data/train/image\1\58727.jpg,data/train/label/1.jpg
data/train/image\1\58737.jpg,data/train/label/1.jpg
data/train/image\1\58741.jpg,data/train/label/1.jpg
data/train/image\1\58745.jpg,data/train/label/1.jpg
data/train/image\1\5876.jpg,data/train/label/1.jpg
data/train/image\1\58763.jpg,data/train/label/1.jpg
data/train/image\1\58767.jpg,data/train/label/1.jpg
data/train/image\1\58772.jpg,data/train/label/1.jpg
data/train/image\1\58773.jpg,data/train/label/1.jpg
data/train/image\1\58789.jpg,data/train/label/1.jpg
data/train/image\1\58806.jpg,data/train/label/1.jpg
data/train/image\1\58810.jpg,data/train/label/1.jpg
data/train/image\1\5882.jpg,data/train/label/1.jpg
data/train/image\1\58820.jpg,data/train/label/1.jpg
data/train/image\1\58830.jpg,data/train/label/1.jpg
data/train/image\1\58865.jpg,data/train/label/1.jpg
data/train/image\1\58876.jpg,data/train/label/1.jpg
data/train/image\1\58886.jpg,data/train/label/1.jpg
data/train/image\1\58887.jpg,data/train/label/1.jpg
data/train/image\1\58889.jpg,data/train/label/1.jpg
data/train/image\1\58891.jpg,data/train/label/1.jpg
data/train/image\1\58903.jpg,data/train/label/1.jpg
data/train/image\1\58909.jpg,data/train/label/1.jpg
data/train/image\1\58913.jpg,data/train/label/1.jpg
data/train/image\1\58926.jpg,data/train/label/1.jpg
data/train/image\1\58935.jpg,data/train/label/1.jpg
data/train/image\1\58944.jpg,data/train/label/1.jpg
data/train/image\1\58953.jpg,data/train/label/1.jpg
data/train/image\1\58963.jpg,data/train/label/1.jpg
data/train/image\1\58965.jpg,data/train/label/1.jpg
data/train/image\1\58985.jpg,data/train/label/1.jpg
data/train/image\1\58991.jpg,data/train/label/1.jpg
data/train/image\1\58995.jpg,data/train/label/1.jpg
data/train/image\1\59.jpg,data/train/label/1.jpg
data/train/image\1\59010.jpg,data/train/label/1.jpg
data/train/image\1\59028.jpg,data/train/label/1.jpg
data/train/image\1\5903.jpg,data/train/label/1.jpg
data/train/image\1\59033.jpg,data/train/label/1.jpg
data/train/image\1\59036.jpg,data/train/label/1.jpg
data/train/image\1\59041.jpg,data/train/label/1.jpg
data/train/image\1\59044.jpg,data/train/label/1.jpg
data/train/image\1\59052.jpg,data/train/label/1.jpg
data/train/image\1\59060.jpg,data/train/label/1.jpg
data/train/image\1\59071.jpg,data/train/label/1.jpg
data/train/image\1\59074.jpg,data/train/label/1.jpg
data/train/image\1\59085.jpg,data/train/label/1.jpg
data/train/image\1\59102.jpg,data/train/label/1.jpg
data/train/image\1\59112.jpg,data/train/label/1.jpg
data/train/image\1\59114.jpg,data/train/label/1.jpg
data/train/image\1\59116.jpg,data/train/label/1.jpg
data/train/image\1\59149.jpg,data/train/label/1.jpg
data/train/image\1\5915.jpg,data/train/label/1.jpg
data/train/image\1\59150.jpg,data/train/label/1.jpg
data/train/image\1\59153.jpg,data/train/label/1.jpg
data/train/image\1\59156.jpg,data/train/label/1.jpg
data/train/image\1\59166.jpg,data/train/label/1.jpg
data/train/image\1\59176.jpg,data/train/label/1.jpg
data/train/image\1\59189.jpg,data/train/label/1.jpg
data/train/image\1\59199.jpg,data/train/label/1.jpg
data/train/image\1\59200.jpg,data/train/label/1.jpg
data/train/image\1\59207.jpg,data/train/label/1.jpg
data/train/image\1\59230.jpg,data/train/label/1.jpg
data/train/image\1\59233.jpg,data/train/label/1.jpg
